B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed
3.0,0.0,0.0,11.0,6.0,0.54,0.0,0.0,0.0,0.0,12.0,7.0,1.0,272.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,198.12,200.66,255.0,0.0,1.0,0.0,10.833333333333336,9.5,14.5,12.833333333333336,25.5,10.833333333333336,15.166666666666664,10.916666666666664,32.75,15.916666666666664,0.25,11.583333333333336,9.166666666666666,0.9166666666666666,0.25,55.16666666666666,34.583333333333336,0.6,0.25,2.5,1.8333333333333333
3.0,0.0,0.0,5.0,5.0,1.0,0.0,2.0,0.0,0.0,20.0,17.0,2.0,408.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,180.34,190.5,170.0,0.0,1.0,0.0,5.666666666666668,4.666666666666667,13.333333333333336,8.666666666666666,35.0,12.666666666666664,5.666666666666668,3.333333333333333,42.0,15.0,0.0,6.333333333333332,5.0,1.3333333333333333,1.3333333333333333,54.0,24.66666666666667,0.4666666666666666,4.0,5.666666666666668,1.3333333333333333
4.5,0.5,0.0,17.5,10.0,0.56,0.5,2.5,0.5,0.1,25.5,17.0,2.0,168.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,195.58,200.66,205.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,18.0,14.0,2.0,2.0,17.0,13.0,1.0,2.0,2.0,0.0,1.0,21.0,17.0,0.8,0.0,0.0,0.0
2.0,7.0,0.0,59.0,31.0,0.52,0.0,8.0,4.0,0.5,117.0,83.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,185.42,155.0,2.0,0.0,0.0,15.615384615384615,11.923076923076925,14.461538461538463,9.76923076923077,59.846153846153854,21.923076923076927,6.846153846153847,3.9230769230769234,57.846153846153854,17.384615384615387,0.2307692307692308,7.6923076923076925,6.307692307692308,1.3076923076923077,0.15384615384615385,81.15384615384616,35.615384615384606,0.4646153846153845,0.6153846153846154,1.6923076923076923,0.5384615384615384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,190.5,205.0,1.0,0.0,0.0,9.0,7.5,7.5,5.0,22.5,11.5,23.0,15.5,39.5,21.0,0.0,4.5,3.5,4.0,1.0,53.0,32.0,0.575,1.0,1.0,0.5
8.0,0.14285714285714285,0.14285714285714285,66.0,28.285714285714285,0.3700000000000001,0.0,2.571428571428572,0.2857142857142857,0.17857142857142858,73.85714285714286,35.57142857142857,14.0,548.5714285714286,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,Southpaw,187.96,185.42,230.0,1.0,0.0,0.0,3.3125,3.0,2.625,2.4375,10.0625,3.75,7.0625,3.6875,14.625,5.25,0.3125,1.8125,1.625,0.875,0.0,19.75,9.875,0.5062500000000001,1.1875,1.5625,0.75
2.0,0.0,0.0,63.25,13.25,0.2025,0.25,0.0,0.0,0.0,72.0,21.75,10.0,667.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,Orthodox,187.96,187.96,205.0,0.0,2.0,0.0,3.0,2.0,0.5,0.5,43.5,16.0,3.5,2.0,41.5,13.5,0.5,3.0,3.0,1.0,1.5,47.5,18.5,0.42,0.5,0.5,0.5
5.235294117647058,1.5294117647058822,0.2352941176470588,61.17647058823529,27.64705882352941,0.4529411764705882,0.4117647058823529,2.8235294117647056,1.2941176470588236,0.4847058823529412,87.47058823529413,52.82352941176471,39.0,606.0588235294118,1.0,0.0,0.0,2.0,1.0,5.0,0.0,8.0,Orthodox,180.34,172.72,170.0,0.0,1.0,0.0,6.769230769230768,4.9230769230769225,6.230769230769232,4.461538461538462,24.30769230769231,5.769230769230768,10.923076923076923,5.846153846153847,31.23076923076923,8.23076923076923,0.38461538461538464,3.4615384615384617,2.9230769230769234,3.2307692307692313,0.38461538461538464,41.46153846153846,16.076923076923073,0.3692307692307693,0.7692307692307693,8.384615384615385,1.7692307692307692
5.5,0.5,0.25,64.75,22.0,0.4175,1.25,4.75,1.0,0.3,88.5,42.75,10.0,663.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,Southpaw,177.8,177.8,155.0,1.0,0.0,0.0,3.8181818181818175,3.636363636363636,12.0,5.727272727272728,69.63636363636364,17.181818181818183,16.636363636363637,11.363636363636365,88.81818181818181,25.45454545454545,0.0,5.636363636363638,5.181818181818182,3.9090909090909087,0.18181818181818185,98.27272727272728,34.27272727272727,0.4781818181818182,0.3636363636363637,8.636363636363637,4.090909090909091
4.666666666666667,4.333333333333333,0.5555555555555556,53.77777777777778,20.88888888888889,0.3766666666666667,1.8888888888888888,3.333333333333333,1.4444444444444444,0.3044444444444445,87.33333333333331,50.33333333333334,22.0,674.7777777777778,0.0,0.0,1.0,1.0,2.0,0.0,1.0,5.0,Orthodox,172.72,180.34,145.0,0.0,2.0,0.0,3.272727272727273,2.1818181818181817,3.272727272727273,1.818181818181818,24.45454545454545,7.454545454545454,7.909090909090909,4.181818181818182,30.09090909090909,9.272727272727273,0.6363636363636364,2.272727272727273,2.0,0.2727272727272727,0.18181818181818185,35.63636363636363,13.454545454545455,0.3818181818181817,0.09090909090909093,1.4545454545454546,1.181818181818182
2.8571428571428568,3.0,0.8571428571428571,62.57142857142857,34.142857142857146,0.5671428571428572,1.1428571428571428,2.7142857142857144,2.0,0.5457142857142857,86.42857142857143,56.42857142857143,18.0,642.4285714285714,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Orthodox,182.88,190.5,185.0,0.0,2.0,0.0,6.666666666666668,4.333333333333333,4.833333333333333,2.833333333333333,11.333333333333336,3.5,13.0,6.5,21.166666666666668,7.833333333333332,0.0,1.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,29.16666666666667,12.833333333333336,0.4216666666666665,0.8333333333333334,3.333333333333333,2.1666666666666665
1.0,1.5,0.0,83.0,37.5,0.41,0.0,8.5,1.5,0.19,88.5,42.5,5.0,645.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,Orthodox,185.42,190.5,185.0,0.0,2.0,0.0,4.5,4.5,8.0,5.0,23.5,11.5,13.5,12.5,32.5,17.0,0.5,8.0,7.5,1.0,0.0,45.0,29.0,0.595,2.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,0.0,155.0,1.0,0.0,0.0,6.25,4.375,5.625,3.0,38.0,12.375,9.75,5.875,44.875,15.5,0.0,2.25,1.375,2.5,0.625,53.375,21.25,0.43625,1.5,7.5,2.875
2.0,0.0,0.0,21.0,14.0,0.66,0.0,0.0,0.0,0.0,27.0,20.0,1.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,170.18,0.0,145.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0,47.0,6.0,0.0,0.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,49.0,6.0,0.12,0.0,0.0,0.0
7.0,6.0,0.0,76.0,39.0,0.51,0.0,10.0,6.0,0.6,131.0,90.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,0.0,170.0,1.0,0.0,0.0,14.25,11.75,19.25,14.5,43.0,19.5,5.5,3.75,46.25,19.75,0.25,7.25,6.25,2.5,0.25,67.75,37.75,0.5599999999999999,0.0,3.25,1.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,200.66,205.74,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6,0.0,29.6,11.6,0.39799999999999996,0.6,0.6,0.6,0.4,38.8,20.6,10.0,500.4,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,Orthodox,172.72,180.34,170.0,1.0,0.0,0.0,5.909090909090909,4.545454545454546,8.909090909090908,6.454545454545454,30.90909090909091,13.818181818181818,11.727272727272727,7.363636363636362,39.54545454545455,17.818181818181817,0.7272727272727273,6.090909090909091,5.2727272727272725,1.7272727272727273,0.2727272727272727,51.54545454545455,27.63636363636364,0.5527272727272726,0.9090909090909092,2.727272727272727,1.9090909090909087
0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,177.8,187.96,155.0,0.0,1.0,0.0,4.5,2.75,18.5,8.5,57.0,18.25,8.25,5.0,66.0,19.25,0.75,13.25,9.75,1.25,0.25,83.75,31.75,0.4,0.5,3.25,2.0
4.2727272727272725,0.09090909090909093,0.09090909090909093,45.72727272727273,17.545454545454547,0.3272727272727272,0.2727272727272727,1.181818181818182,0.2727272727272727,0.14363636363636365,72.81818181818181,42.45454545454545,25.0,633.0909090909091,0.0,0.0,0.0,4.0,1.0,2.0,0.0,7.0,Southpaw,177.8,180.34,155.0,0.0,4.0,0.0,6.7142857142857135,4.142857142857143,8.857142857142858,5.142857142857143,49.714285714285715,13.285714285714285,17.571428571428573,9.714285714285714,63.714285714285715,18.714285714285715,0.2857142857142857,5.7142857142857135,5.285714285714286,3.2857142857142856,0.2857142857142857,76.14285714285714,28.142857142857146,0.36571428571428577,2.0,4.285714285714286,2.2857142857142856
6.0,0.3333333333333333,0.3333333333333333,128.0,33.333333333333336,0.3,0.0,3.0,0.6666666666666666,0.13333333333333333,147.0,51.0,8.0,792.6666666666665,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,Orthodox,172.72,175.26,155.0,0.0,1.0,0.0,5.857142857142858,2.8571428571428568,6.142857142857142,3.0,35.57142857142857,6.2857142857142865,8.714285714285714,5.428571428571429,43.0,10.714285714285714,0.14285714285714285,1.5714285714285714,1.1428571428571428,2.142857142857143,0.8571428571428571,50.42857142857143,14.714285714285715,0.28428571428571425,2.4285714285714284,0.7142857142857143,0.2857142857142857
2.0,7.0,0.5,30.5,11.5,0.29000000000000004,3.5,4.0,3.5,0.925,51.0,30.0,6.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,175.26,175.26,155.0,2.0,0.0,0.0,5.1,4.2,7.9,5.8,27.6,10.9,7.4,4.1,31.3,10.7,0.5,6.5,5.9,1.3,0.4,42.9,20.8,0.5329999999999999,0.8,0.4,0.2
5.5,1.5,0.5,50.5,22.5,0.51,0.0,11.5,4.0,0.305,87.5,57.5,6.0,900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Orthodox,193.04,193.04,205.0,0.0,1.0,0.0,11.0,9.5,12.5,5.5,23.5,5.5,34.5,22.0,56.5,20.5,0.5,3.0,3.0,2.5,1.5,70.5,33.0,0.415,0.0,1.0,1.0
0.0,0.0,0.0,37.0,10.0,0.27,0.0,5.0,5.0,1.0,39.0,11.0,3.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,185.42,198.12,185.0,1.0,0.0,0.0,2.2,1.6,13.0,6.4,36.4,11.8,7.6,4.8,51.4,18.0,0.2,3.4,3.4,1.6,0.0,57.0,23.0,0.364,0.2,3.0,1.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,193.04,185.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,49.0,12.0,15.0,11.0,60.0,21.0,0.0,3.0,2.0,1.0,0.0,65.0,24.0,0.36,0.0,3.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,182.88,193.04,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.166666666666668,2.6666666666666665,0.0,65.16666666666667,26.83333333333333,0.3983333333333334,1.1666666666666667,7.0,2.333333333333333,0.21666666666666667,105.5,63.33333333333334,16.0,799.6666666666665,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Orthodox,175.26,180.34,170.0,1.0,0.0,0.0,2.6666666666666665,1.6666666666666667,3.0,1.0,28.66666666666667,5.333333333333333,12.333333333333336,6.666666666666668,39.66666666666666,10.333333333333334,0.0,1.6666666666666667,1.0,1.3333333333333333,0.0,44.0,13.0,0.26,0.3333333333333333,2.333333333333333,1.0
5.882352941176472,1.0588235294117647,0.35294117647058826,72.47058823529412,27.470588235294123,0.3741176470588236,0.1176470588235294,6.705882352941178,1.2941176470588236,0.2835294117647059,111.05882352941177,64.05882352941177,50.0,824.1176470588235,10.0,0.0,0.0,1.0,5.0,4.0,1.0,11.0,Orthodox,175.26,177.8,155.0,0.0,4.0,0.0,12.375,8.875,10.125,6.75,76.5,24.375,26.375,16.75,94.375,35.375,0.0,6.25,3.625,2.5,0.125,113.0,47.875,0.455,0.25,8.25,3.625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,175.26,0.0,220.0,0.0,2.0,0.0,4.454545454545454,3.863636363636364,13.772727272727273,10.681818181818182,22.772727272727273,9.227272727272727,21.681818181818183,14.863636363636365,49.18181818181818,26.681818181818183,0.045454545454545456,4.590909090909091,4.227272727272728,2.1818181818181817,0.09090909090909093,58.22727272727273,34.77272727272727,0.6190909090909089,0.4090909090909091,4.545454545454546,2.3181818181818183
0.0,0.0,0.0,23.5,9.5,0.325,0.0,0.0,0.0,0.0,24.0,10.0,3.0,418.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,190.5,187.96,185.0,1.0,0.0,0.0,2.875,1.625,2.875,1.625,17.625,4.875,8.875,5.5,25.25,9.625,0.0,1.25,0.75,2.25,0.375,29.375,12.0,0.45375,1.125,5.0,1.375
5.5,0.375,0.25,85.625,23.375,0.24125,0.25,2.375,0.375,0.2125,113.375,47.625,21.0,718.5,0.0,0.0,2.0,4.0,1.0,0.0,0.0,7.0,Orthodox,175.26,177.8,155.0,0.0,2.0,0.0,6.642857142857142,5.142857142857143,6.357142857142858,4.142857142857143,36.42857142857143,11.642857142857142,16.714285714285715,9.785714285714286,49.14285714285714,17.714285714285715,0.07142857142857142,3.7142857142857135,2.7142857142857144,2.642857142857143,0.07142857142857142,59.5,25.57142857142857,0.475,0.8571428571428571,3.7857142857142856,1.5
5.461538461538462,0.9230769230769232,0.2307692307692308,51.615384615384606,19.0,0.3830769230769231,0.2307692307692308,1.0769230769230769,0.8461538461538461,0.3692307692307692,66.23076923076923,32.153846153846146,25.0,482.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,9.0,Southpaw,177.8,177.8,170.0,0.0,1.0,0.0,6.4,3.7,8.3,5.9,52.2,14.4,5.6,3.8,55.1,16.4,0.2,4.6,4.0,1.0,0.2,66.1,24.1,0.424,1.3,3.3,1.2
1.0,0.0,0.0,40.0,20.0,0.5,0.0,3.0,3.0,1.0,45.0,25.0,2.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,0.0,155.0,1.0,0.0,0.0,0.8571428571428571,0.8571428571428571,2.8571428571428568,2.0,18.142857142857142,4.571428571428571,6.571428571428571,5.285714285714286,26.285714285714285,10.714285714285714,0.14285714285714285,0.42857142857142855,0.2857142857142857,4.0,0.2857142857142857,27.57142857142857,11.857142857142858,0.5242857142857142,2.4285714285714284,4.285714285714286,2.0
4.666666666666667,0.0,0.3333333333333333,110.0,36.0,0.31666666666666665,0.6666666666666666,4.666666666666667,1.6666666666666667,0.2433333333333333,149.33333333333334,69.66666666666667,9.0,900.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,Orthodox,172.72,172.72,155.0,0.0,2.0,0.0,18.33333333333333,10.0,20.666666666666668,18.33333333333333,82.0,21.0,1.3333333333333333,1.0,75.0,20.33333333333333,0.6666666666666666,10.666666666666666,10.0,0.0,0.0,104.0,40.333333333333336,0.44333333333333336,0.0,0.6666666666666666,0.0
1.5,0.5,0.5,44.0,13.0,0.48,0.0,1.0,0.5,0.25,54.0,22.0,4.0,483.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Southpaw,185.42,187.96,185.0,3.0,0.0,0.0,10.5,3.6666666666666665,3.1666666666666665,2.0,54.16666666666666,12.833333333333336,6.5,3.8333333333333335,47.16666666666666,10.166666666666666,0.0,6.166666666666668,4.833333333333333,0.16666666666666666,0.16666666666666666,63.83333333333334,18.666666666666668,0.3033333333333333,1.0,1.8333333333333333,1.1666666666666667
23.0,1.0,0.0,88.0,47.0,0.53,0.0,6.0,4.0,0.66,140.0,92.0,3.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,185.42,170.0,1.0,0.0,0.0,11.0,8.0,17.0,12.333333333333336,23.0,7.333333333333332,17.333333333333332,9.666666666666666,38.0,15.666666666666664,0.0,8.333333333333334,5.666666666666668,1.6666666666666667,0.6666666666666666,57.33333333333334,29.33333333333333,0.53,1.0,1.6666666666666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,182.88,0.0,170.0,0.0,1.0,0.0,12.333333333333336,8.333333333333334,22.33333333333333,13.0,61.0,14.0,18.0,13.0,77.33333333333333,21.33333333333333,0.0,11.666666666666664,10.333333333333334,2.333333333333333,0.0,101.33333333333331,40.0,0.44,0.0,7.666666666666668,4.333333333333333
0.5714285714285714,0.42857142857142855,0.14285714285714285,37.142857142857146,10.285714285714286,0.4185714285714286,2.142857142857143,1.8571428571428568,0.7142857142857143,0.13,49.14285714285714,21.857142857142854,17.0,644.8571428571429,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,Southpaw,185.42,187.96,205.0,0.0,11.0,0.0,7.8181818181818175,6.8181818181818175,7.272727272727272,6.454545454545454,29.72727272727273,18.727272727272727,9.909090909090908,7.8181818181818175,28.54545454545455,17.181818181818183,1.0909090909090908,10.545454545454543,9.0,0.18181818181818185,0.09090909090909093,46.90909090909091,33.0,0.7490909090909093,0.2727272727272727,0.2727272727272727,0.18181818181818185
3.9166666666666665,2.25,0.08333333333333333,60.66666666666666,22.66666666666667,0.4233333333333334,0.6666666666666666,5.083333333333333,1.75,0.3333333333333333,82.16666666666667,42.91666666666666,27.0,581.5833333333334,1.0,0.0,0.0,2.0,6.0,0.0,1.0,9.0,Orthodox,175.26,177.8,170.0,0.0,4.0,0.0,9.923076923076923,7.769230769230768,12.769230769230768,7.615384615384616,35.846153846153854,12.153846153846152,23.615384615384613,16.076923076923073,55.46153846153846,22.923076923076927,0.15384615384615385,6.846153846153847,5.153846153846153,2.769230769230769,0.0,72.23076923076924,35.846153846153854,0.5169230769230769,0.8461538461538461,5.769230769230768,3.0
8.2,0.0,0.4,100.8,29.2,0.336,0.2,1.0,0.2,0.05,115.0,42.0,14.0,781.8,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,Southpaw,172.72,177.8,170.0,0.0,1.0,0.0,7.1818181818181825,4.818181818181818,7.363636363636362,4.818181818181818,54.81818181818182,14.363636363636365,21.181818181818183,12.181818181818182,68.0909090909091,19.363636363636363,0.2727272727272727,8.090909090909092,7.1818181818181825,2.5454545454545454,0.0,83.36363636363636,31.363636363636363,0.3963636363636363,0.6363636363636364,8.0,3.272727272727273
3.5,0.125,0.0,33.5,13.75,0.38125,0.875,1.125,0.875,0.25,69.375,47.5,18.0,600.75,0.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,Orthodox,182.88,187.96,170.0,0.0,2.0,0.0,5.590909090909091,5.2727272727272725,2.636363636363636,2.090909090909091,16.045454545454547,6.090909090909091,21.772727272727273,15.090909090909092,32.40909090909091,15.772727272727273,0.09090909090909093,2.4545454545454546,2.227272727272727,3.5,0.18181818181818185,40.45454545454545,23.272727272727273,0.5522727272727272,0.6818181818181818,4.181818181818182,2.136363636363636
3.0,0.0,0.0,18.6,8.0,0.414,0.0,0.4,0.2,0.2,19.0,8.4,7.0,243.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,Orthodox,193.04,195.58,238.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,18.5,5.0,5.5,3.5,25.0,8.5,1.0,0.0,0.0,1.0,0.0,25.0,8.5,0.41,0.0,1.0,0.5
4.0,1.25,0.25,75.25,21.75,0.3325,1.5,4.5,1.75,0.35,102.25,47.75,11.0,767.25,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,Southpaw,175.26,180.34,170.0,1.0,0.0,0.0,3.375,2.25,1.875,1.25,25.75,9.5,7.625,3.625,29.875,10.75,0.0,2.0,1.375,0.0,0.125,35.25,14.375,0.4125,1.625,0.25,0.25
1.5,0.0,0.0,16.0,2.5,0.09,0.0,1.0,0.0,0.0,16.0,2.5,4.0,597.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,Orthodox,187.96,200.66,205.0,2.0,0.0,0.0,6.0,4.5,15.0,8.5,24.5,10.5,11.0,5.5,44.5,20.0,0.0,0.0,0.0,2.0,0.5,50.5,24.5,0.465,1.5,14.0,9.0
0.0,1.0,2.0,31.0,12.0,0.38,3.0,0.0,0.0,0.0,45.0,25.0,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,177.8,182.88,155.0,0.0,3.0,0.0,4.0,2.6666666666666665,21.0,15.0,29.33333333333333,15.333333333333336,9.333333333333334,6.0,48.0,26.33333333333333,0.3333333333333333,7.666666666666668,7.333333333333332,3.0,0.0,59.66666666666666,36.333333333333336,0.5666666666666667,1.3333333333333333,7.333333333333332,5.0
4.75,1.75,0.0,56.5,20.25,0.35,0.25,2.5,1.25,0.375,83.25,44.5,7.0,425.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Orthodox,182.88,187.96,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,198.12,205.74,260.0,1.0,0.0,0.0,3.4,2.6,5.4,2.6,20.4,10.0,2.8,1.8,19.2,6.2,0.0,6.0,5.6,0.6,0.4,28.6,14.4,0.45399999999999996,2.4,0.6,0.4
2.8,0.4,0.2,43.2,22.6,0.6220000000000001,0.2,0.8,0.6,0.332,84.2,59.6,13.0,714.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Orthodox,175.26,182.88,155.0,1.0,0.0,0.0,11.166666666666664,9.666666666666666,18.166666666666668,14.166666666666664,18.166666666666668,9.333333333333334,2.6666666666666665,2.6666666666666665,24.66666666666667,13.5,0.3333333333333333,3.1666666666666665,3.0,0.6666666666666666,0.0,39.0,26.16666666666667,0.6499999999999999,1.0,0.6666666666666666,0.16666666666666666
7.2857142857142865,0.8571428571428571,0.14285714285714285,43.714285714285715,17.428571428571427,0.33,0.14285714285714285,2.7142857142857144,0.8571428571428571,0.15,89.0,61.714285714285715,19.0,781.2857142857142,1.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,Orthodox,182.88,187.96,205.0,0.0,1.0,0.0,12.6,9.2,16.4,10.4,36.6,12.0,18.2,11.0,52.2,20.4,0.2,6.4,3.8,1.6,0.0,71.2,33.4,0.51,0.2,3.8,2.4
14.9,0.4,0.2,84.2,26.8,0.31799999999999995,0.1,4.1,0.6,0.12300000000000001,102.1,43.4,28.0,789.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,8.0,Southpaw,187.96,190.5,170.0,0.0,3.0,0.0,8.5,7.5,8.75,6.5,25.75,8.0,22.25,12.5,46.0,17.5,0.0,2.25,2.0,1.0,0.5,56.75,27.0,0.465,0.5,6.25,1.0
1.0,3.5,1.0,39.0,16.0,0.5,1.0,1.5,0.5,0.25,128.0,98.5,5.0,611.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,175.26,180.34,170.0,0.0,4.0,0.0,3.5,3.25,1.25,0.5,15.0,6.75,10.75,7.75,17.75,7.25,0.25,5.75,4.5,2.0,0.5,27.0,15.0,0.6,0.75,4.5,3.75
5.0,3.0,0.0,186.0,51.0,0.27,1.0,2.0,1.0,0.5,210.0,74.0,3.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,170.18,177.8,155.0,1.0,0.0,0.0,15.6,11.1,7.9,5.6,104.3,38.0,11.3,6.9,93.1,27.5,0.1,14.8,11.9,0.1,0.1,123.5,50.5,0.37799999999999995,0.9,2.8,1.2
3.0,3.0,0.6666666666666666,53.66666666666666,22.66666666666667,0.4166666666666667,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.4166666666666667,70.0,36.333333333333336,7.0,681.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Southpaw,175.26,180.34,155.0,0.0,1.0,0.0,7.5,6.666666666666668,11.666666666666664,6.666666666666668,53.5,11.333333333333336,37.5,21.166666666666668,91.66666666666669,29.83333333333333,0.0,3.5,2.6666666666666665,2.1666666666666665,1.0,102.66666666666669,39.16666666666666,0.355,1.0,2.333333333333333,1.3333333333333333
