R_fighter,B_fighter,Referee,date,location,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att
Clay Guida,Rafael Dos Anjos,Herb Dean,2010,"Oakland, California, USA",Red,False,Lightweight,3,0.0,3.0,0.0,4.2,2.2,5.4,3.0,70.8,18.2,18.6,9.6,78.2,19.2,0.0,12.4,9.4,3.0,0.2,94.8,30.8,0.384,1.6,6.0,2.6,0.42,127.6,59.0,3.0,2.0,9.2,5.8,4.0,2.2,89.0,22.6,7.8,4.4,82.2,15.2,0.2,9.4
Matt Hughes,Ricardo Almeida,Josh Rosenthal,2010,"Oakland, California, USA",Red,False,Welterweight,3,0.0,3.0,0.0,5.375,4.625,5.25,3.375,19.0,8.25,10.875,7.0,27.625,12.125,0.0,2.125,1.875,1.625,0.0,35.125,18.625,0.585,1.375,7.25,3.125,0.4875,50.0,32.125,3.0,3.0,4.25,3.75,8.0,5.5,19.625,5.25,5.875,3.0,25.0,6.5,0.125,4.25
Roy Nelson,Junior Dos Santos,Marcos Rosales,2010,"Oakland, California, USA",Blue,False,Heavyweight,3,0.0,5.0,0.0,14.2,10.2,6.6,4.0,38.6,16.6,5.6,4.0,35.0,13.0,1.0,1.6,1.4,0.0,0.0,50.8,24.6,0.5439999999999999,0.0,0.0,0.0,0.0,54.2,27.8,5.0,0.0,2.6,1.2,2.2,1.0,16.4,7.0,0.0,0.0,12.6,3.8,0.0,3.4
Dustin Hazelett,Rick Story,Josh Rosenthal,2010,"Oakland, California, USA",Blue,False,Welterweight,3,0.0,3.0,0.0,12.25,9.25,7.5,5.0,66.25,15.25,18.75,9.0,78.5,18.5,0.0,1.75,1.5,2.75,1.0,92.5,29.25,0.3275,2.0,5.25,3.0,0.6775,123.5,58.0,3.0,1.0,13.0,9.0,13.0,9.0,60.5,12.0,1.75,0.75,57.0,8.75,0.0,5.25
Rodney Wallace,Phil Davis,Herb Dean,2010,"Oakland, California, USA",Blue,False,Light Heavyweight,3,0.0,2.0,0.0,15.0,12.5,5.5,5.0,17.5,3.0,37.5,23.0,39.5,15.0,0.0,6.0,3.5,8.0,0.0,60.5,31.0,0.615,1.0,4.5,2.0,0.475,101.5,66.0,2.0,0.0,2.0,1.0,2.5,0.5,13.5,2.0,0.0,0.0,11.5,0.0,0.0,2.5
Johny Hendricks,Charlie Brenneman,Josh Rosenthal,2010,"Oakland, California, USA",Red,False,Welterweight,3,0.0,1.0,0.0,19.0,18.0,3.0,2.0,20.0,6.0,30.0,25.0,30.0,13.0,0.0,4.0,2.0,2.0,0.0,53.0,33.0,0.62,0.0,10.0,6.0,0.6,116.0,95.0,1.0,0.0,4.0,3.0,7.0,3.0,23.0,8.0,1.0,1.0,25.0,9.0,0.0,2.0
Todd Brown,Tim Boetsch,Marcos Rosales,2010,"Oakland, California, USA",Blue,False,Light Heavyweight,3,1.0,0.0,0.0,6.5,6.25,11.5,8.0,38.75,15.0,3.25,2.5,44.0,16.75,0.25,3.0,2.5,0.0,0.0,53.5,25.5,0.475,0.0,0.75,0.25,0.125,57.75,29.5,1.0,2.0,2.75,2.0,7.25,4.5,40.5,10.25,8.75,5.5,48.0,13.5,0.0,5.75
Stefan Struve,Christian Morecraft,Herb Dean,2010,"Oakland, California, USA",Red,False,Heavyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Saunders,Dennis Hallman,Marcos Rosales,2010,"Oakland, California, USA",Blue,False,Welterweight,3,4.0,0.0,0.0,4.0,2.8,4.6,2.0,14.4,3.6,2.4,1.6,14.8,2.6,0.0,2.6,1.8,1.0,0.4,21.4,7.2,0.242,2.0,4.6,1.0,0.16399999999999998,42.4,26.4,1.0,4.0,5.4,4.6,6.6,4.6,17.4,5.8,19.2,12.2,33.6,15.2,0.2,4.2
Jon Jones,Vladimir Matyushenko,Herb Dean,2010,"San Diego, California, USA",Red,False,Light Heavyweight,3,0.0,2.0,0.0,3.1428571428571432,2.4285714285714284,5.7142857142857135,4.0,35.0,11.714285714285715,10.857142857142858,7.2857142857142865,43.14285714285715,16.0,0.0,5.285714285714286,4.571428571428571,2.0,0.14285714285714285,51.57142857142857,23.0,0.48,0.14285714285714285,6.428571428571429,2.4285714285714284,0.5057142857142857,106.42857142857143,73.14285714285714,2.0,2.0,3.2857142857142856,2.571428571428572,8.428571428571429,7.7142857142857135,31.285714285714285,7.2857142857142865,4.0,2.4285714285714284,32.714285714285715,7.571428571428571,0.2857142857142857,7.7142857142857135
Mark Munoz,Yushin Okami,John McCarthy,2010,"San Diego, California, USA",Blue,False,Middleweight,3,0.0,1.0,0.0,4.7,4.0,5.5,4.9,56.0,16.7,14.8,9.6,68.5,24.6,0.3,3.1,2.6,3.5,0.0,76.3,31.2,0.425,0.8,2.9,1.7,0.39899999999999997,110.4,62.1,4.0,2.0,6.1,2.9,12.4,10.3,71.1,16.1,0.7,0.4,60.4,9.0,0.0,17.7
John Howard,Jake Ellenberger,Herb Dean,2010,"San Diego, California, USA",Blue,False,Welterweight,3,0.0,1.0,0.0,4.0,2.5,8.0,4.0,17.5,6.5,23.5,11.0,44.0,18.0,1.5,1.0,1.0,1.0,1.5,49.0,21.5,0.425,1.5,3.0,2.5,0.875,74.5,42.5,1.0,1.0,4.0,3.0,5.5,3.0,17.0,3.0,16.5,10.0,33.5,12.0,0.0,1.5
Tyson Griffin,Takanori Gomi,Jason Herzog,2010,"San Diego, California, USA",Blue,False,Lightweight,3,1.0,0.0,0.0,28.0,9.0,1.0,0.0,115.0,20.0,0.0,0.0,84.0,11.0,0.0,4.0,0.0,0.0,0.0,116.0,20.0,0.17,0.0,1.0,0.0,0.0,116.0,20.0,0.0,1.0,7.0,6.0,5.0,3.0,172.0,42.0,9.0,6.0,172.0,40.0,0.0,7.0
Paul Kelly,Jacob Volkmann,John McCarthy,2010,"San Diego, California, USA",Blue,False,Lightweight,3,0.0,1.0,0.0,3.6666666666666665,2.6666666666666665,6.333333333333332,3.0,23.66666666666667,5.333333333333333,13.666666666666664,9.333333333333334,37.333333333333336,14.0,0.0,2.6666666666666665,1.0,1.0,0.3333333333333333,43.66666666666666,17.666666666666668,0.4,0.3333333333333333,3.333333333333333,2.0,0.36000000000000004,92.66666666666669,58.66666666666666,1.0,2.0,4.0,3.6666666666666665,9.666666666666666,5.0,26.66666666666667,8.666666666666666,17.333333333333332,9.0,46.33333333333334,16.0,1.0,3.333333333333333
DaMarques Johnson,Matthew Riddle,Jason Herzog,2010,"San Diego, California, USA",Blue,False,Welterweight,3,0.0,1.0,0.0,19.0,16.0,30.2,22.6,18.8,4.8,25.0,18.6,40.4,17.2,0.0,14.6,12.8,4.4,0.2,74.0,46.0,0.616,0.8,7.6,3.8,0.534,187.0,149.4,3.0,1.0,10.4,6.2,15.8,9.0,25.6,10.2,12.0,6.4,36.0,14.4,0.0,7.0
James Irvin,Igor Pokrajac,Herb Dean,2010,"San Diego, California, USA",Blue,False,Light Heavyweight,3,2.0,0.0,0.0,1.5,1.5,12.5,6.5,43.0,11.5,4.0,3.0,55.0,17.5,1.0,3.0,2.0,1.0,0.5,59.5,21.0,0.36,0.0,3.0,1.5,0.5,79.5,39.0,0.0,2.0,4.5,3.5,9.0,4.5,49.5,19.5,20.5,9.0,71.5,26.5,0.0,3.0
Brian Stann,Mike Massenzio,John McCarthy,2010,"San Diego, California, USA",Red,False,Middleweight,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,3.0,1.5,0.5,0.0,0.0,1.0,0.0,3.0,1.5,0.25,1.5,0.5,0.5,0.5,11.0,7.5,1.0,1.0,1.5,0.5,1.0,0.0,4.5,1.5,6.0,4.5,10.0,5.5,0.0,0.0
Darren Elkins,Charles Oliveira,Herb Dean,2010,"San Diego, California, USA",Blue,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Kimmons,Steve Steinbeiss,Jason Herzog,2010,"San Diego, California, USA",Red,False,Middleweight,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,7.0,0.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,0.36,0.0,0.0,0.0,0.0,26.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,4.0,9.0,5.0,15.0,7.0,0.0,1.0
Brock Lesnar,Shane Carwin,Josh Rosenthal,2010,"Las Vegas, Nevada, USA",Red,True,Heavyweight,5,0.0,4.0,0.0,0.75,0.75,10.25,8.75,7.0,1.5,10.25,7.5,22.25,12.75,0.75,4.5,4.25,0.75,0.0,27.5,17.75,0.52,0.0,1.0,0.25,0.125,36.5,26.5,4.0,0.0,0.25,0.25,1.25,0.75,7.5,2.5,0.5,0.25,9.0,3.25,0.0,0.0
Chris Leben,Yoshihiro Akiyama,Herb Dean,2010,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,0.0,1.0,0.0,4.0,2.0,1.0,1.0,140.0,48.0,15.0,6.0,149.0,50.0,0.0,3.0,3.0,2.0,0.0,156.0,55.0,0.35,0.0,4.0,3.0,0.75,173.0,70.0,1.0,0.0,15.0,11.0,9.0,7.0,144.0,67.0,3.0,2.0,108.0,39.0,1.0,33.0
Chris Lytle,Matt Brown,Steve Mazzagatti,2010,"Las Vegas, Nevada, USA",Red,False,Welterweight,3,1.0,0.0,0.0,11.833333333333336,9.666666666666666,11.166666666666664,8.5,23.0,11.333333333333336,13.0,8.5,31.5,16.0,0.5,3.8333333333333335,2.6666666666666665,0.5,0.0,47.16666666666666,28.33333333333333,0.6183333333333333,1.5,0.6666666666666666,0.3333333333333333,0.25,71.16666666666667,49.66666666666666,3.0,2.0,2.833333333333333,2.0,8.0,4.666666666666667,19.5,6.333333333333332,5.0,3.5,27.0,10.5,0.0,2.6666666666666665
Krzysztof Soszynski,Stephan Bonnar,Mario Yamasaki,2010,"Las Vegas, Nevada, USA",Blue,False,Light Heavyweight,3,3.0,0.0,0.0,6.1818181818181825,4.363636363636363,12.545454545454545,8.0,53.09090909090909,14.181818181818182,11.272727272727273,6.8181818181818175,66.36363636363636,21.727272727272727,0.09090909090909093,4.363636363636363,2.9090909090909087,1.4545454545454546,0.18181818181818185,76.9090909090909,29.0,0.3945454545454545,1.0,2.090909090909091,0.7272727272727273,0.1490909090909091,106.0,55.90909090909091,3.0,6.0,8.545454545454545,6.727272727272728,13.909090909090908,9.545454545454543,54.81818181818182,22.181818181818183,6.545454545454546,4.2727272727272725,57.63636363636363,22.818181818181817,0.09090909090909093,9.090909090909092
George Sotiropoulos,Kurt Pellegrino,Josh Rosenthal,2010,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,0.0,4.0,0.0,4.1,3.1,3.7,2.0,26.3,8.2,17.1,11.6,41.6,17.7,0.2,1.4,1.0,3.9,0.4,47.1,21.8,0.4840000000000001,0.7,3.5,2.0,0.6449999999999999,82.4,53.3,4.0,3.0,2.6,1.8,3.1,2.5,26.8,6.8,8.8,5.5,33.5,11.1,0.1,2.6
Brendan Schaub,Chris Tuchscherer,Herb Dean,2010,"Las Vegas, Nevada, USA",Red,False,Heavyweight,3,0.0,1.0,0.0,1.0,1.0,6.0,3.5,25.5,8.5,1.0,0.0,27.0,6.5,0.0,4.5,4.5,0.5,0.0,32.5,12.0,0.185,0.5,3.5,0.5,0.07,44.5,22.5,1.0,1.0,6.5,4.5,10.5,7.0,19.0,6.0,19.0,15.0,40.5,22.0,0.5,1.5
Seth Petruzelli,Ricardo Romero,Steve Mazzagatti,2010,"Las Vegas, Nevada, USA",Blue,False,Light Heavyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendall Grove,Goran Reljic,Mario Yamasaki,2010,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,1.0,0.0,0.0,10.5,7.5,3.0,0.5,42.5,19.5,11.0,6.5,42.0,17.0,0.5,4.0,2.0,0.5,0.5,56.5,26.5,0.46,1.5,0.5,0.5,0.5,72.0,39.5,1.0,1.0,11.5,8.0,12.5,8.0,39.5,13.0,21.0,8.0,55.0,17.0,0.5,6.5
Gerald Harris,David Branch,Herb Dean,2010,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forrest Petz,Daniel Roberts,Steve Mazzagatti,2010,"Las Vegas, Nevada, USA",Blue,False,Welterweight,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,13.0,6.0,17.0,7.0,0.0,0.0,0.0,1.0,1.0,17.0,7.0,0.41,1.0,1.0,1.0,1.0,33.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,6.0,4.0,0.0,2.0
Jon Madsen,Karlos Vemola,Mario Yamasaki,2010,"Las Vegas, Nevada, USA",Red,False,Heavyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Court McGee,Kris McCray,Steve Mazzagatti,2010,"Las Vegas, Nevada, USA",Red,True,Middleweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keith Jardine,Matt Hamill,Herb Dean,2010,"Las Vegas, Nevada, USA",Blue,False,Light Heavyweight,3,0.0,3.0,0.0,1.4444444444444444,1.1111111111111112,6.0,3.7777777777777777,49.22222222222222,17.555555555555557,8.0,5.777777777777778,59.22222222222222,23.88888888888889,0.1111111111111111,2.555555555555556,2.1111111111111107,0.8888888888888888,0.0,63.22222222222222,27.11111111111111,0.4255555555555556,0.0,3.7777777777777777,1.8888888888888888,0.4766666666666667,97.77777777777777,56.77777777777778,3.0,2.0,6.5555555555555545,5.111111111111111,6.666666666666668,3.111111111111111,59.66666666666666,23.11111111111111,7.5555555555555545,4.111111111111111,59.22222222222222,18.0,0.2222222222222222,8.11111111111111
Chris Leben,Aaron Simpson,Josh Rosenthal,2010,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,0.0,3.0,0.0,8.666666666666666,5.666666666666668,14.0,8.0,30.33333333333333,8.333333333333334,17.333333333333332,9.333333333333334,50.66666666666666,18.0,0.6666666666666666,2.333333333333333,2.0,1.0,0.0,61.66666666666666,25.66666666666667,0.4733333333333333,0.0,3.333333333333333,2.0,0.7766666666666667,85.0,46.66666666666666,3.0,0.0,1.6666666666666667,1.3333333333333333,20.666666666666668,11.0,33.333333333333336,8.666666666666666,0.6666666666666666,0.3333333333333333,53.0,18.666666666666668,0.0,0.0
Spencer Fisher,Dennis Siver,Kim Winslow,2010,"Las Vegas, Nevada, USA",Blue,False,Lightweight,3,1.0,0.0,0.0,4.125,2.0,5.875,2.0,77.625,17.625,5.625,2.75,77.625,15.5,0.5,7.375,4.875,0.875,0.25,89.125,22.375,0.30875,0.25,1.625,0.5,0.2375,115.125,45.25,3.0,4.0,3.375,2.375,2.625,1.5,48.5,15.125,8.5,4.0,48.625,12.5,0.375,7.625
Jamie Yager,Rich Attonito,Steve Mazzagatti,2010,"Las Vegas, Nevada, USA",Blue,False,Middleweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Gunderson,Mark Holst,Josh Rosenthal,2010,"Las Vegas, Nevada, USA",Red,False,Lightweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brad Tavares,Seth Baczynski,Herb Dean,2010,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Bryant,Kyle Noke,Kim Winslow,2010,"Las Vegas, Nevada, USA",Blue,False,Middleweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Camozzi,James Hammortree,Josh Rosenthal,2010,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James McSweeney,Travis Browne,Kim Winslow,2010,"Las Vegas, Nevada, USA",Blue,False,Heavyweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chuck Liddell,Rich Franklin,Herb Dean,2010,"Vancouver, British Columbia, Canada",Blue,False,Light Heavyweight,3,1.0,0.0,0.0,12.9375,10.125,13.625,9.125,67.5,26.0,9.9375,6.4375,72.5,26.3125,0.5625,5.625,5.125,1.25,0.1875,91.0625,41.5625,0.46875,0.125,1.125,0.75,0.26,106.1875,55.3125,7.0,4.0,8.0,5.625,9.875,7.125,33.4375,9.0625,2.625,1.4375,33.6875,8.5,0.375,4.25
Mirko Cro Cop,Pat Barry,Yves Lavigne,2010,"Vancouver, British Columbia, Canada",Red,False,Heavyweight,3,0.0,1.0,0.0,2.333333333333333,1.3333333333333333,0.0,0.0,28.33333333333333,11.666666666666664,1.0,1.0,24.0,9.0,0.3333333333333333,3.0,2.333333333333333,0.6666666666666666,0.0,29.33333333333333,12.666666666666664,0.3933333333333333,0.0,0.0,0.0,0.0,30.0,13.333333333333336,1.0,1.0,2.333333333333333,0.6666666666666666,0.6666666666666666,0.0,28.33333333333333,9.666666666666666,0.0,0.0,17.333333333333332,2.0,0.0,9.333333333333334
Paulo Thiago,Martin Kampmann,Herb Dean,2010,"Vancouver, British Columbia, Canada",Blue,False,Welterweight,3,0.0,1.0,0.0,5.111111111111111,4.111111111111111,7.111111111111112,4.666666666666667,33.666666666666664,13.222222222222221,9.888888888888891,7.111111111111112,44.0,19.33333333333333,0.3333333333333333,1.5555555555555556,1.5555555555555556,1.4444444444444444,0.2222222222222222,50.66666666666666,25.0,0.4522222222222223,1.4444444444444444,1.2222222222222223,0.8888888888888888,0.4444444444444444,62.88888888888889,36.111111111111114,4.0,2.0,3.7777777777777777,3.0,8.777777777777779,4.888888888888889,39.22222222222222,12.0,3.111111111111111,2.0,45.66666666666666,14.444444444444445,0.3333333333333333,1.6666666666666667
Ben Rothwell,Gilbert Yvel,Yves Lavigne,2010,"Vancouver, British Columbia, Canada",Red,False,Heavyweight,3,1.0,0.0,0.0,2.0,0.0,1.0,0.0,17.0,3.0,0.0,0.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,18.0,3.0,0.16,0.0,0.0,0.0,0.0,18.0,3.0,0.0,1.0,7.0,4.0,1.0,0.0,25.0,10.0,7.0,4.0,24.0,9.0,1.0,2.0
Carlos Condit,Rory MacDonald,Kevin Dornan,2010,"Vancouver, British Columbia, Canada",Red,False,Welterweight,3,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,5.0,2.0,2.0,18.0,7.0,0.0,0.0,0.0,1.0,0.0,19.0,8.0,0.42,2.0,3.0,2.0,0.66,34.0,23.0,1.0,0.0,4.0,3.0,0.0,0.0,15.0,3.0,3.0,3.0,13.0,2.0,0.0,1.0
Tyson Griffin,Evan Dunham,Herb Dean,2010,"Vancouver, British Columbia, Canada",Blue,False,Lightweight,3,0.0,3.0,0.0,2.333333333333333,1.6666666666666667,3.0,0.6666666666666666,72.33333333333333,22.66666666666667,14.0,7.666666666666668,85.33333333333333,28.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0,89.33333333333331,31.0,0.37,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.5833333333333334,104.0,44.0,3.0,0.0,2.333333333333333,2.333333333333333,7.666666666666668,2.6666666666666665,50.66666666666666,16.666666666666668,4.666666666666667,1.3333333333333333,58.33333333333334,16.333333333333332,0.3333333333333333,2.333333333333333
Mac Danzig,Matt Wiman,Yves Lavigne,2010,"Vancouver, British Columbia, Canada",Blue,False,Lightweight,3,0.0,1.0,0.0,5.25,3.375,9.375,4.875,32.25,12.5,20.0,12.0,51.375,22.25,0.125,5.0,3.75,2.0,0.375,61.625,29.375,0.51,1.25,4.375,2.0,0.5175,88.125,52.25,4.0,3.0,8.25,6.25,15.375,8.5,43.5,13.5,11.125,5.5,58.25,18.75,0.25,3.5
David Loiseau,Mario Miranda,Tony Williamson,2010,"Vancouver, British Columbia, Canada",Blue,False,Middleweight,3,1.0,0.0,0.0,3.0,1.0,4.0,1.0,33.0,12.0,3.0,3.0,28.0,8.0,1.0,9.0,7.0,0.0,0.0,40.0,16.0,0.4,0.0,0.0,0.0,0.0,63.0,33.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,14.0,6.0,3.0,36.0,17.0,2.0,0.0
James Wilks,Peter Sobotta,Kevin Dornan,2010,"Vancouver, British Columbia, Canada",Red,False,Welterweight,3,1.0,0.0,0.0,5.0,4.0,1.0,1.0,38.0,17.0,0.0,0.0,22.0,5.0,0.0,12.0,9.0,0.0,0.0,39.0,18.0,0.46,0.0,7.0,2.0,0.28,40.0,19.0,0.0,1.0,8.0,1.0,2.0,1.0,92.0,42.0,8.0,3.0,55.0,16.0,0.0,39.0
Ricardo Funch,Claude Patrick,Tony Williamson,2010,"Vancouver, British Columbia, Canada",Blue,False,Welterweight,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Pyle,Jesse Lennox,Kevin Dornan,2010,"Vancouver, British Columbia, Canada",Red,False,Welterweight,3,1.0,0.0,0.0,15.0,9.0,5.5,3.0,109.5,22.5,6.0,4.0,103.0,18.5,0.0,3.0,2.0,1.0,0.0,121.0,29.5,0.245,0.5,2.0,1.0,0.5,125.5,31.5,1.0,1.0,17.0,12.0,10.5,5.5,122.0,33.0,10.5,6.5,116.5,24.5,0.0,9.5
Rampage Jackson,Rashad Evans,Herb Dean,2010,"Las Vegas, Nevada, USA",Blue,False,Light Heavyweight,3,0.0,1.0,0.0,3.5454545454545454,2.9090909090909087,6.454545454545454,3.9090909090909087,42.72727272727273,12.090909090909092,11.090909090909092,6.363636363636362,55.72727272727273,18.727272727272727,0.3636363636363637,1.0,0.7272727272727273,1.9090909090909087,0.0,60.27272727272727,22.363636363636363,0.3563636363636364,0.0,6.636363636363638,3.727272727272727,0.4072727272727273,74.0,34.81818181818182,5.0,2.0,9.636363636363637,6.454545454545454,12.363636363636365,6.636363636363638,58.72727272727273,16.818181818181817,1.6363636363636365,1.181818181818182,57.18181818181818,13.454545454545455,0.2727272727272727,5.909090909090909
Michael Bisping,Dan Miller,Steve Mazzagatti,2010,"Las Vegas, Nevada, USA",Red,False,Middleweight,3,2.0,0.0,0.0,5.4,2.2,3.2,2.2,23.4,5.6,7.8,4.6,26.2,8.0,0.0,2.8,2.2,0.2,0.2,34.4,12.4,0.31799999999999995,1.2,1.4,1.2,0.16999999999999998,66.0,42.2,3.0,2.0,3.2,2.6,4.2,2.4,16.8,6.6,12.4,7.6,28.2,12.0,0.0,2.0
Todd Duffee,Mike Russow,Josh Rosenthal,2010,"Las Vegas, Nevada, USA",Blue,False,Heavyweight,3,0.0,1.0,0.0,4.0,4.0,0.0,0.0,6.0,2.0,30.0,19.0,32.0,17.0,0.0,0.0,0.0,3.0,1.0,36.0,21.0,0.58,2.0,11.0,8.0,0.72,111.0,87.0,1.0,0.0,1.0,0.0,10.0,6.0,46.0,5.0,2.0,0.0,54.0,9.0,0.0,3.0
Jason Brilz,Rogerio Nogueira,Yves Lavigne,2010,"Las Vegas, Nevada, USA",Blue,False,Light Heavyweight,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,24.0,11.0,1.0,3.0,3.0,0.0,0.0,28.0,14.0,0.5,0.0,0.0,0.0,0.0,30.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,12.0,1.0,0.0,2.0
